,Unnamed: 0,JobTitle,CompanyName,CompanyNature,CompanySize,IndustryField,Salary,Workplace,Workyear,Education,RecruitNumbers,ReleaseTime,PositionAdvantage,Standard,LowSalary,HighSalary,HighOrLow
1221,1455,Java高级开发工程师（SG-UAP）,徐州达索信息科技有限公司,民营公司,50-150人,计算机软件,1.5-2万/月,北京市,5-7年经验,不限学历,招2人,03-24发布,五险一金;绩效奖金;周末双休;出差补贴;专业培训,3,15,20,1
1222,1457,java软件开发/应届学徒++,福州尚蔻国际贸易有限公司,民营公司,150-500人,贸易/进出口,5-6万/年,福州,无工作经验,大专,招若干人,03-24发布,五险一金;股票期权;绩效奖金;员工旅游;餐饮补贴;弹性工作,4,4.166666667,5,1
1223,1458,Java开发工程师,深圳市樱吉尔国际教育咨询有限公司,民营公司,少于50人,教育/培训/院校,1.1-2万/月,深圳,3-4年经验,本科,招1人,03-24发布,五险一金;绩效奖金;通讯补贴;年终奖金;节日福利;员工旅游,3,11,20,1
1224,1459,java程序员（急聘）,宁波云仓物流有限公司,民营公司,50-150人,交通/运输/物流,0.9-1.5万/月,宁波,3-4年经验,大专,招2人,03-24发布,五险一金;周末双休;餐饮补贴;带薪休假;节日福利;贺礼慰问;高温补贴;员工宿舍;年终奖金;定期体检,3,9,15,1
1225,1460,Java工程师,步康（上海）软件有限公司,外资（欧美）,50-150人,互联网/电子商务,0.8-1万/月,上海,2年经验,大专,招1人,03-24发布,五险一金;年终奖金,3,8,10,1
1226,1461,Java开发工程师,南京优泊克科技有限公司,民营公司,少于50人,互联网/电子商务,0.8-1.5万/月,南京,3-4年经验,大专,招3人,03-24发布,五险;周末双休;带薪年假;绩效奖金,3,8,15,1
1227,1462,Java开发工程师,南京小牛智能科技有限公司,民营公司,50-150人,电子技术/半导体/集成电路,0.6-1.5万/月,南京,无工作经验,本科,招2人,03-24发布,周末双休;带薪年假;五险一金;包住宿;全勤奖;节日福利;专业培训;通讯补贴;加班补贴,3,6,15,1
1228,1463,Java前端开发工程师,上海高凯信息科技有限公司,民营公司,少于50人,计算机软件,0.8-1.2万/月,上海,3-4年经验,本科,招2人,03-24发布,绩效奖金;五险一金;员工旅游;定期体检;年终奖金,3,8,12,1
1229,1464,Java架构师,杭州凌志企业管理咨询有限公司,民营公司,少于50人,专业服务(咨询、人力资源、财会),2.5-3.5万/月,杭州,5-7年经验,本科,招1人,03-24发布,五险一金;员工旅游;交通补贴;餐饮补贴;定期体检;年终奖金;绩效奖金,3,25,35,1
1230,1465,java高级开发工程师,东信和平科技股份有限公司,国企,1000-5000人,计算机软件,1-1.5万/月,珠海,3-4年经验,本科,招2人,03-24发布,五险一金;免费班车;补充医疗保险;餐饮补贴;绩效奖金;年终奖金;定期体检;专业培训,3,10,15,1
1231,1466,Java、php开发工程师,安徽中科智能感知大数据产业技术研究院有限责任公司,国企,50-150人,计算机软件,0.5-1万/月,芜湖,3-4年经验,本科,招3人,03-24发布,五险一金;交通补贴;餐饮补贴;弹性工作,3,5,10,1
1232,1467,Java开发工程师,厦门丰万达物联科技有限公司,民营公司,少于50人,计算机软件,0.6-1万/月,厦门,2年经验,本科,招2人,03-24发布,五险一金;免费班车;通讯补贴;弹性工作;不定期团建,3,6,10,1
1233,1468,Java高级开发工程师,北京市绅软科技有限公司,民营公司,50-150人,计算机软件,0.8-1.5万/月,西安,3-4年经验,大专,招10人,03-24发布,五险一金;员工旅游;绩效奖金;弹性工作;定期体检;节日福利;股票期权;年终奖金,3,8,15,1
1234,1470,java软件开发工程师,福建瑞讯创新电子科技有限公司,民营公司,50-150人,计算机服务(系统、数据服务、维修),0.5-1万/月,福州,2年经验,不限学历,招若干人,03-24发布,五险一金,3,5,10,1
1235,1471,java工程师,天津炬联众慧科技有限公司,民营公司,少于50人,计算机软件,0.6-1.5万/月,天津,3-4年经验,大专,招1人,03-24发布,五险一金;弹性工作;带薪年假,3,6,15,1
1236,1474,Java开发工程师,深圳美云智数科技有限公司,上市公司,1000-5000人,计算机软件,1.5-2.5万/月,佛山,3-4年经验,本科,招10人,03-24发布,五险一金;年终奖金;股票期权;定期体检;绩效奖金;专业培训;员工旅游;免费班车;餐饮补贴,3,15,25,1
1237,1476,Java开发工程师,深圳市达程科技开发有限公司,民营公司,50-150人,电子技术/半导体/集成电路,0.8-1.5万/月,深圳,2年经验,大专,招2人,03-24发布,五险一金;交通补贴;餐饮补贴;通讯补贴;弹性工作,3,8,15,1
1238,1477,Java工程师5年以上经验,浙江葫芦娃网络集团有限公司,民营公司,150-500人,互联网/电子商务,1.8-2.5万/月,杭州,5-7年经验,本科,招2人,03-24发布,带薪年假;五险一金;绩效奖金;全勤奖;节日福利;专业培训,3,18,25,1
1239,1478,Java高级开发工程师,浙江佰安信息技术有限公司,民营公司,少于50人,计算机软件,15-20万/年,杭州,2年经验,本科,招若干人,03-24发布,五险一金;交通补贴;餐饮补贴;通讯补贴;年终奖金,4,12.5,16.66666667,1
1240,1480,Java开发工程师（福利好+月薪上万）,广州众心教育咨询有限公司,民营公司,500-1000人,互联网/电子商务,1-1.5万/月,广州,3-4年经验,不限学历,招若干人,03-24发布,五险一金;年底双薪;绩效奖金;技能培训;股票期权;包住;带薪年假;节日福利;定期活动,3,10,15,1
1241,1481,Java开发工程师,深圳金蝶互联网金融服务有限公司,外资（欧美）,150-500人,计算机软件,1-1.5万/月,金华,3-4年经验,本科,招1人,03-24发布,五险一金,3,10,15,1
1242,1482,java开发/接受实习,昆明德爱科技有限公司,民营公司,50-150人,计算机服务(系统、数据服务、维修),4-6千/月,昆明,无工作经验,大专,招3人,03-24发布,五险一金,2,4,6,1
1243,1483,Java开发工程师,上海欣能信息科技发展有限公司,国企,500-1000人,计算机服务(系统、数据服务、维修),1-1.5万/月,上海,2年经验,本科,招若干人,03-24发布,五险一金,3,10,15,1
1244,1484,Java高级开发工程师,深圳市华宇国际认证有限公司,民营公司,50-150人,检测，认证,2.5-3万/月,深圳,5-7年经验,本科,招1人,03-24发布,五险一金;带薪年假;弹性工作;节日福利;绩效奖金;加班补贴;专业培训,3,25,30,1
1245,1485,Java高级开发工程师,深圳市维卡门科技有限公司,民营公司,150-500人,互联网/电子商务,40-50万/年,深圳,5-7年经验,本科,招1人,03-24发布,高温补贴;加班补贴;全勤奖;弹性工作;带薪年假;五险一金;节日福利;专业培训,4,33.33333333,41.66666667,1
1246,1486,Java工程师助理4K双休实习,郑州蓝之海软件科技有限公司,创业公司,150-500人,计算机硬件,3.9-7.6千/月,郑州,无工作经验,大专,招3人,03-24发布,五险一金;补充医疗保险;员工旅游;交通补贴;绩效奖金;年终奖金;弹性工作;定期体检;专业培训,2,3.9,7.6,1
1247,1487,Java开发工程师,米兰网有限公司,民营公司,150-500人,互联网/电子商务,0.9-1.2万/月,成都,3-4年经验,大专,招1人,03-24发布,五险一金;定期体检;年终奖金,3,9,12,1
1248,1489,系统分析/架构师专员（Java方向）,郑州天之涯软件科技有限公司,民营公司,1000-5000人,计算机软件,3.8-7.8千/月,郑州,无工作经验,中专,招6人,03-24发布,五险一金;补充医疗保险;弹性工作;年终奖金;绩效奖金;专业培训;餐饮补贴;交通补贴;通讯补贴;员工旅游,2,3.8,7.8,1
1249,1490,Java开发工程师（长沙）,云南红岭云科技股份有限公司,民营公司,50-150人,计算机软件,6-8千/月,长沙,5-7年经验,本科,招1人,03-24发布,五险一金;餐饮补贴;定期体检;免费班车;交通补贴;年终奖金;绩效奖金,2,6,8,1
1250,1492,Java开发工程师-西单,北京市鼎腾科技有限公司,民营公司,50-150人,计算机软件,2-2.5万/月,北京市,无工作经验,不限学历,招2人,03-24发布,五险一金,3,20,25,1
1251,1493,Java开发工程师,武汉中君和人力资源有限公司,民营公司,少于50人,专业服务(咨询、人力资源、财会),1.8-2.5万/月,武汉,3-4年经验,本科,招3人,03-24发布,带薪年假;绩效奖金;全勤奖;节日福利;专业培训,3,18,25,1
1252,1494,"资深Java后端开发工程师				(职位编号：#005)",广州市畅聚企业管理有限公司,民营公司,少于50人,专业服务(咨询、人力资源、财会),2.5-5万/月,广州,无工作经验,本科,招2人,03-24发布,五险一金,3,25,50,1
1253,1495,Java开发工程师,深圳市捷顺科技实业股份有限公司,上市公司,1000-5000人,互联网/电子商务,1-1.5万/月,深圳,3-4年经验,本科,招2人,03-24发布,五险一金,3,10,15,1
1254,1496,实习Java开发工程师助理（高薪晋升）,福州和泰广告有限公司,民营公司,50-150人,计算机软件,4.5-6千/月,福州,无工作经验,不限学历,招若干人,03-24发布,五险一金;员工旅游;交通补贴;餐饮补贴;通讯补贴;专业培训;年终奖金;绩效奖金;定期体检,2,4.5,6,1
1255,1497,软件工程师（java语言）,广州市健坤网络科技发展有限公司,国企,50-150人,计算机软件,0.4-1.5万/月,广州,2年经验,本科,招10人,03-24发布,绩效奖金;弹性工作;员工旅游;五险一金,3,4,15,1
1256,1498,Java开发工程师,北京市冠城瑞富信息技术有限公司,民营公司,50-150人,互联网/电子商务,1.3-1.8万/月,北京市,2年经验,不限学历,招1人,03-24发布,五险一金;餐饮补贴;通讯补贴;绩效奖金;定期体检;节日福利,3,13,18,1
1257,1500,Java开发工程师,重庆兆光科技股份有限公司,民营公司,50-150人,计算机软件,4-8千/月,重庆,2年经验,本科,招8人,03-24发布,五险;周末双休,2,4,8,1
1258,1501,Java开发工程师(聚合支付),银盛科技服务集团有限公司,民营公司,1000-5000人,金融/投资/证券,1-2万/月,深圳,3-4年经验,本科,招1人,03-24发布,五险一金;员工旅游;餐饮补贴;通讯补贴;专业培训;绩效奖金;年终奖金;定期体检,3,10,20,1
1259,1502,java服务器（初级）工程师,上海雪萌网络科技有限公司,民营公司,50-150人,计算机软件,0.9-1.5万/月,上海,2年经验,大专,招若干人,03-24发布,五险一金;节日福利;餐饮补贴;年底双薪;零食饮料,3,9,15,1
1260,1503,Java开发工程师,南京璇玑信息技术有限公司,民营公司,50-150人,计算机软件,0.8-1.5万/月,南京,3-4年经验,本科,招1人,03-24发布,五险一金;交通补贴;餐饮补贴;通讯补贴;专业培训;年终奖金;股票期权;定期体检;免费班车;员工旅游,3,8,15,1
1261,1504,java开发工程师（2019年应届毕业生）,广州易方信息科技股份有限公司,上市公司,50-150人,互联网/电子商务,0.8-1.2万/月,广州,无工作经验,本科,招3人,03-24发布,周末双休;五险一金;餐饮补贴;年底双薪;年度旅游;专业培训;定期体检;绩效奖金,3,8,12,1
1262,1505,"java工程师				(职位编号：004)",大连海航科技有限公司,民营公司,50-150人,计算机软件,3.5-6千/月,大连,1年经验,大专,招5人,03-24发布,五险一金;专业培训;年终奖金;节日礼品,2,3.5,6,1
1263,1510,Java软件开发学徒/专业不限,杭州云初广告设计有限公司,民营公司,150-500人,贸易/进出口,6-8万/年,福州,无工作经验,大专,招若干人,03-24发布,推荐岗前培训;五险一金;补充公积金;员工旅游;交通补贴;餐饮补贴;通讯补贴;专业培训;绩效奖金;年终奖金,4,5,6.666666667,1
1264,1511,java开发-七宝,致想管理咨询（上海）有限公司,合资,少于50人,计算机软件,1-1.3万/月,上海,3-4年经验,大专,招2人,03-24发布,五险一金;补充医疗保险;员工旅游;年终奖金;补充公积金;绩效奖金,3,10,13,1
1265,1512,Java开发工程师(甲方内部职位）,深圳市拓保软件有限公司,民营公司,1000-5000人,计算机服务(系统、数据服务、维修),1.2-1.8万/月,深圳,3-4年经验,本科,招1人,03-24发布,五险一金;员工旅游;餐饮补贴;绩效奖金;年终奖金;定期体检,3,12,18,1
1266,1513,Java中级软件工程师,佛山青稞网络科技有限公司,民营公司,150-500人,交通/运输/物流,1-1.5万/月,佛山,无工作经验,不限学历,招1人,03-24发布,五险一金,3,10,15,1
1267,1516,Java开发实习/手机软件开发实习（朝九晚五）,厦门和谦行网络科技有限公司,民营公司,少于50人,计算机服务(系统、数据服务、维修),3.5-4.5千/月,厦门,无工作经验,大专,招1人,03-24发布,五险一金;餐饮补贴;年终奖金;绩效奖金;周末双休,2,3.5,4.5,1
1268,1517,Java软件开发助理工程师,厦门智汇祥盈科技有限公司,民营公司,50-150人,计算机软件,3.8-4.5千/月,厦门,无工作经验,大专,招3人,03-24发布,五险一金;绩效奖金;餐饮补贴;年终奖金;周末双休,2,3.8,4.5,1
1269,1518,Java开发工程师,辽宁财猫网络科技有限公司,民营公司,少于50人,金融/投资/证券,0.5-1万/月,沈阳,5-7年经验,大专,招3人,03-24发布,五险一金;绩效奖金;餐饮补贴;弹性工作;带薪年假;节日福利;定期体检,3,5,10,1
1270,1519,Java开发工程师,黑龙江航天信息有限公司,国企,150-500人,计算机服务(系统、数据服务、维修),5-6千/月,哈尔滨,2年经验,本科,招2人,03-24发布,五险一金;通讯补贴;年终奖金;定期体检;周末双休;节日福利;员工旅游,2,5,6,1
1271,1520,Java高级开发工程师,天宇正清科技有限公司,民营公司,150-500人,计算机服务(系统、数据服务、维修),1.5-2万/月,珠海,5-7年经验,本科,招若干人,03-24发布,五险一金;周末双休;包吃住,3,15,20,1
1272,1521,Java开发工程师,浙江昱辉阳光能源有限公司,外资（欧美）,5000-10000人,新能源,6-8千/月,嘉兴,2年经验,大专,招5人,03-24发布,五险一金;做五休二;免费班车,2,6,8,1
1273,1522,Java高级开发工程师,广州市迈尔汛科技有限公司,外资（非欧美）,少于50人,计算机软件,0.8-3万/月,广州,5-7年经验,本科,招若干人,03-24发布,周末双休;五险一金;带薪年假;节日礼金;生日贺金;补充医疗保险;每月交通补贴;月度奖金,3,8,30,1
1274,1523,"Java初级开发工程师3				(职位编号：004)",长春博信诚科技有限公司,民营公司,少于50人,计算机软件,3-8千/月,长春,2年经验,大专,招3人,03-24发布,五险一金,2,3,8,1
1275,1524,Java架构师,杭州尚品七厘米服饰有限公司,民营公司,150-500人,服装/纺织/皮革,2.5-3万/月,杭州,无工作经验,不限学历,招2人,03-24发布,五险一金;餐饮补贴;交通补贴,3,25,30,1
1276,1525,Java高级开发工程师,上海赞心数码科技有限公司,民营公司,50-150人,计算机软件,1-1.5万/月,南京,3-4年经验,本科,招若干人,03-24发布,五险一金;年终奖金;专业培训;员工旅游,3,10,15,1
1277,1526,Java高级软件工程师,深圳市达城威电子科技有限公司,民营公司,150-500人,电子技术/半导体/集成电路,1.2-2万/月,深圳,5-7年经验,大专,招3人,03-24发布,五险一金;员工旅游;绩效奖金;年终奖金;定期体检;带薪年假;包住宿;包吃;节日福利,3,12,20,1
1278,1527,Java开发工程师,青岛禧泰房地产数据有限公司,民营公司,50-150人,互联网/电子商务,0.9-1.6万/月,青岛,3-4年经验,本科,招3人,03-24发布,五险一金;餐饮补贴;绩效奖金;弹性工作;周末双休;带薪年假;交通补贴;节日福利,3,9,16,1
1279,1528,Java/图形化/少儿编程/月均8000+/课程顾问,湖北方兴通信有限公司,民营公司,150-500人,通信/电信/网络设备,0.8-1万/月,武汉,无工作经验,大专,招10人,03-24发布,五险一金;绩效奖金;年终奖金;弹性工作;员工旅游;周末双休;做五休二;带薪年假;专业培训;全勤奖,3,8,10,1
1280,1529,教育BG-Java开发工程师,科大讯飞股份有限公司,上市公司,1000-5000人,计算机软件,1-2万/月,合肥,3-4年经验,本科,招1人,03-24发布,五险一金;免费班车;员工旅游;餐饮补贴;通讯补贴;绩效奖金;年终奖金;定期体检;周末双休,3,10,20,1
1281,1530,高级Java开发工程师,深圳鹏开信息技术有限公司,民营公司,1000-5000人,计算机软件,1.5-2.5万/月,深圳,5-7年经验,本科,招5人,03-24发布,五险一金;补充医疗保险;员工旅游;交通补贴;年终奖金,3,15,25,1
1282,1531,PLM系统开发工程师（Java方向）,苏州华启智能科技有限公司,上市公司,500-1000人,电子技术/半导体/集成电路,0.8-1万/月,苏州,3-4年经验,大专,招1人,03-24发布,五险一金;补充医疗保险;免费班车;员工旅游;交通补贴;餐饮补贴;通讯补贴;年终奖金;定期体检;带薪年假,3,8,10,1
1283,1532,资深Java软件研发工程师,上海史肯图信息技术有限公司,民营公司,150-500人,计算机服务(系统、数据服务、维修),0.8-1万/月,沈阳,5-7年经验,本科,招1人,03-24发布,五险一金;专业培训;绩效奖金;做五休二;周末双休;带薪年假,3,8,10,1
1284,1533,Java实习生,北京市思特奇信息技术股份有限公司,上市公司,1000-5000人,计算机软件,2-3千/月,昆明,无工作经验,本科,招5人,03-24发布,员工旅游;交通补贴;餐饮补贴;专业培训;通讯补贴;定期体检,2,2,3,1
1285,1534,Java高级开发工程师,苏州质谱源信息科技有限公司,民营公司,少于50人,专业服务(咨询、人力资源、财会),20-30万/年,上海,3-4年经验,本科,招2人,03-24发布,五险一金;定期体检;周末双休;带薪年假;节日福利,4,16.66666667,25,1
1286,1535,Java讲师,郑州信盈达电子有限公司,合资,50-150人,计算机硬件,6-8千/月,郑州,2年经验,大专,招6人,03-24发布,节日福利;专业培训;绩效奖金;五险;员工旅游,2,6,8,1
1287,1536,java开发工程师/双休,佛山市幼肤丽美美容有限公司,民营公司,50-150人,美容/保健,0.7-1万/月,重庆,无工作经验,大专,招若干人,03-24发布,五险一金;补充公积金;员工旅游;出国机会;通讯补贴;餐饮补贴;交通补贴;绩效奖金;年终奖金,3,7,10,1
1288,1537,Java高级开发工程师,宁波海大物联科技有限公司,民营公司,50-150人,计算机软件,1-1.8万/月,南京,3-4年经验,本科,招若干人,03-24发布,五险一金;员工旅游;餐饮补贴;年终奖金;股票期权;弹性工作,3,10,18,1
1289,1538,Java开发实习生,河北融盛网络科技有限公司,创业公司,50-150人,计算机软件,4-6千/月,石家庄,无工作经验,大专,招9人,03-24发布,五险一金;员工旅游;专业培训;周末双休;住房补贴,2,4,6,1
1290,1540,高薪五险/住宿java实习生,武汉方能文化传播有限公司,民营公司,50-150人,影视/媒体/艺术/文化传播,4.5-7千/月,武汉,无工作经验,大专,招5人,03-24发布,做五休二;周末双休;弹性工作;带薪年假;包住宿;五险一金;绩效奖金;全勤奖;节日福利;高温补贴,2,4.5,7,1
1291,1541,Java高级开发工程师,珍岛信息技术（上海）股份有限公司,民营公司,500-1000人,互联网/电子商务,1.2-2万/月,上海,3-4年经验,本科,招5人,03-24发布,周末双休;五险一金;节日福利;带薪年假;晋升空间;敬业补贴;住房补贴;弹性工作;绩效奖金;年终奖金,3,12,20,1
1292,1543,java中级开发工程师,重庆南地科技开发有限公司,民营公司,50-150人,计算机软件,0.8-1万/月,重庆,3-4年经验,大专,招若干人,03-24发布,五险一金;绩效奖金;年终奖金;生日礼品;过节礼品;劳保用品,3,8,10,1
1293,1545,Java开发工程师,南京数睿数据科技有限公司,民营公司,50-150人,互联网/电子商务,6-9千/月,南京,3-4年经验,本科,招4人,03-24发布,五险一金;员工旅游;专业培训;年终奖金;定期体检;咖啡零食;节日福利;带薪年假,2,6,9,1
1294,1548,Java开发工程师(浦东临港),上海思创华信信息技术有限公司,民营公司,150-500人,电子技术/半导体/集成电路,1-1.5万/月,上海,1年经验,本科,招3人,03-24发布,五险一金;补充公积金;员工旅游;餐饮补贴;年终奖金;定期体检,3,10,15,1
1295,1549,Java开发工程师,广东国中文化发展股份有限公司,民营公司,少于50人,教育/培训/院校,6-8千/月,广州,1年经验,大专,招2人,03-24发布,五险一金;年终奖金;餐饮补贴;专业培训;绩效奖金,2,6,8,1
1296,1550,Java高级开发工程师,上海澳马信息技术服务有限公司,国企,50-150人,计算机软件,0.6-2万/月,上海,5-7年经验,大专,招若干人,03-24发布,餐饮补贴;绩效奖金;定期体检;弹性工作;五险一金,3,6,20,1
1297,1551,Java高级开发工程师,宏兆集团,民营公司,150-500人,多元化业务集团公司,0.6-1.2万/月,深圳,3-4年经验,本科,招1人,03-24发布,五险一金;员工旅游;年终奖金;绩效奖金;出国机会;专业培训;定期体检,3,6,12,1
1298,1553,Java开发工程师,上海清聂电子商务有限公司,民营公司,150-500人,互联网/电子商务,0.8-1万/月,上海,无工作经验,不限学历,招若干人,03-24发布,周末双休;带薪年假;交通补贴;通讯补贴;餐饮补贴;绩效奖金;五险一金;弹性工作;专业培训;节日福利,3,8,10,1
1299,1554,Java开发工程师,上海葵渺信息技术有限公司,合资,50-150人,计算机软件,1-1.5万/月,上海,无工作经验,不限学历,招若干人,03-24发布,五险一金,3,10,15,1
1300,1555,Java开发工程师,上海浛星智能科技有限公司,外资（非欧美）,150-500人,计算机软件,1-1.5万/月,上海,无工作经验,不限学历,招若干人,03-24发布,做五休二;专业培训;交通补贴;通讯补贴;餐饮补贴;绩效奖金;五险一金;带薪年假;节日福利;加班补贴,3,10,15,1
1301,1556,Java高级开发工程师,上海沣海智能科技有限公司,合资,150-500人,计算机软件,1-1.5万/月,上海,无工作经验,不限学历,招若干人,03-24发布,五险一金,3,10,15,1
1302,1557,Java开发工程师,上海微盼智能科技有限公司,合资,150-500人,计算机软件,1-1.5万/月,上海,无工作经验,不限学历,招若干人,03-24发布,五险一金,3,10,15,1
1303,1558,Java开发工程师,南京云蜗信息技术有限公司,民营公司,50-150人,互联网/电子商务,0.8-1.5万/月,南京,3-4年经验,本科,招3人,03-24发布,五险一金;通讯补贴;年终奖金;绩效奖金;员工旅游;专业培训,3,8,15,1
1304,1559,java开发工程师,南京昊控软件技术有限公司,民营公司,50-150人,计算机软件,0.6-1.1万/月,南京,1年经验,本科,招2人,03-24发布,五险一金;餐饮补贴;通讯补贴;定期体检;年终奖金;出国机会;员工旅游;绩效奖金;周末双休,3,6,11,1
1305,1560,Java开发工程师/软件开发工程师（工作在合肥或芜湖）,安徽瑞信软件有限公司,民营公司,150-500人,计算机软件,0.8-1.5万/月,合肥,2年经验,本科,招3人,03-24发布,五险一金;绩效奖金,3,8,15,1
1306,1563,资深Java开发工程师,上海开图信息科技发展有限公司,民营公司,少于50人,计算机软件,1-2万/月,上海,3-4年经验,本科,招若干人,03-24发布,五险一金;弹性工作;餐饮补贴;年终奖金;员工旅游;节日福利,3,10,20,1
1307,1564,诚招java开发实习生/提供住宿（经验不限）,厦门五颗星信息科技有限公司,民营公司,150-500人,计算机软件,3-4.5千/月,厦门,无工作经验,大专,招5人,03-24发布,五险一金,2,3,4.5,1
1308,1565,Java开发工程师,湖南天桥嘉成智能科技有限公司,合资,150-500人,仪器仪表/工业自动化,0.7-1.5万/月,株洲,2年经验,本科,招3人,03-24发布,五险一金;员工旅游;交通补贴;餐饮补贴;通讯补贴;年终奖金,3,7,15,1
1309,1566,Java开发工程师,江苏翼企云通信科技有限公司,民营公司,少于50人,计算机软件,0.6-1万/月,南京,2年经验,本科,招3人,03-24发布,五险一金;员工旅游;餐饮补贴;绩效奖金;年终奖金;定期体检;生日福利,3,6,10,1
1310,1567,Java开发工程师,珠海市蜜蜂科技有限公司,民营公司,50-150人,房地产,1.5-2.2万/月,深圳,无工作经验,本科,招若干人,03-24发布,带薪年假;绩效奖金;交通补贴;通讯补贴;住房补贴;餐饮补贴;五险一金;做五休二,3,15,22,1
1311,1569,java工程师,天津联想协同科技有限公司,民营公司,500-1000人,互联网/电子商务,0.8-1万/月,天津,3-4年经验,本科,招1人,03-24发布,五险一金,3,8,10,1
1312,1571,高级Java程序员,上海谱慧医疗科技有限公司,合资,少于50人,计算机软件,1.5-3万/月,上海,3-4年经验,本科,招1人,03-24发布,五险一金;员工旅游;绩效奖金;年终奖金;弹性工作,3,15,30,1
1313,1573,java/.net高级开发工程师,AAC Technologies Holdings Inc.,外资（非欧美）,10000人以上,电子技术/半导体/集成电路,2-3.5万/月,苏州,无工作经验,本科,招1人,03-24发布,五险一金,3,20,35,1
1314,1574,Java中级开发工程师,广州力控元海信息科技有限公司,民营公司,50-150人,仪器仪表/工业自动化,0.8-1.5万/月,长沙,3-4年经验,不限学历,招4人,03-24发布,五险一金;绩效奖金;员工旅游;餐饮补贴;定期体检,3,8,15,1
1315,1575,java培训教学助理,安徽鹏玖科技有限公司,民营公司,50-150人,计算机软件,4.5-6千/月,合肥,无工作经验,大专,招2人,03-24发布,五险一金,2,4.5,6,1
1316,1576,Java开发工程师,北京市新锐乳业机械有限公司,民营公司,50-150人,农/林/牧/渔,0.8-1.5万/月,北京市,无工作经验,不限学历,招2人,03-24发布,交通补贴;餐饮补贴;通讯补贴;出国机会;五险,3,8,15,1
1317,1577,Java开发工程师,上海层峰网络科技有限公司,创业公司,150-500人,互联网/电子商务,2-3万/月,上海,5-7年经验,本科,招1人,03-24发布,五险一金;年终奖金;员工旅游;带薪年假;补充医疗保险;专业培训;交通补贴;免费早餐;定期体检,3,20,30,1
1318,1578,Java开发工程师,成都大公博创信息技术有限公司,民营公司,50-150人,通信/电信/网络设备,0.8-1.2万/月,成都,2年经验,本科,招3人,03-24发布,五险一金;交通补贴;餐饮补贴;通讯补贴;年终奖金,3,8,12,1
1319,1579,Java开发实习生,南京杰谱企业管理咨询有限公司,民营公司,150-500人,交通/运输/物流,3-4.5千/月,南京,无工作经验,本科,招5人,03-24发布,五险一金,2,3,4.5,1
1320,1580,Java开发工程师,明领科金控股,民营公司,150-500人,计算机软件,1-1.8万/月,广州,3-4年经验,不限学历,招3人,03-24发布,绩效奖金;五险一金;定期体检;员工旅游;年终奖金,3,10,18,1
1321,1581,Java资深开发工程师,上海殷泊信息科技有限公司,合资,50-150人,计算机服务(系统、数据服务、维修),0.5-1万/月,常熟,3-4年经验,本科,招1人,03-24发布,五险一金;员工旅游;周末双休,3,5,10,1
1322,1582,高级java软件研发工程师,武汉兴图新科电子股份有限公司,民营公司,500-1000人,计算机软件,1-1.8万/月,武汉,无工作经验,不限学历,招若干人,03-24发布,周末双休;带薪年假;五险一金;绩效奖金;全勤奖;节日福利;通讯补贴,3,10,18,1
1323,1583,Java初级开发工程师,广州宁阳信息科技有限公司,民营公司,50-150人,计算机软件,0.8-1万/月,广州,2年经验,不限学历,招5人,03-24发布,五险一金;弹性工作;周末双休,3,8,10,1
1324,1584,高级java开发（偏中间件、微服务）,上海鱼泡泡信息科技有限公司,民营公司,150-500人,互联网/电子商务,3-4万/月,上海,5-7年经验,不限学历,招2人,03-24发布,五险一金,3,30,40,1
1325,1585,Java开发工程师,北京市东方德兴科技有限公司,民营公司,少于50人,仪器仪表/工业自动化,4.5-6千/月,天津,无工作经验,不限学历,招5人,03-24发布,五险一金,2,4.5,6,1
1326,1587,Java高级开发工程师,深圳市海恒图联软件有限公司,民营公司,少于50人,计算机软件,2-2.8万/月,深圳,5-7年经验,本科,招1人,03-24发布,五险一金,3,20,28,1
1327,1588,Java开发工程师,深圳市时代科技发展有限公司,民营公司,150-500人,电子技术/半导体/集成电路,0.8-1万/月,深圳,3-4年经验,本科,招1人,03-24发布,五险一金,3,8,10,1
1328,1589,Java软件工程师,南京三商电脑软件开发有限公司,外资（非欧美）,50-150人,计算机软件,4.5-6千/月,南京,1年经验,大专,招1人,03-24发布,五险一金,2,4.5,6,1
1329,1590,java软件开发工程师,广州市旅划算国际旅行社有限公司,民营公司,150-500人,酒店/旅游,1-2.5万/月,广州,3-4年经验,本科,招5人,03-24发布,绩效奖金;入职购社保;免费班车;补充医疗保险;专业培训;年终奖金;带薪病假,3,10,25,1
1330,1591,Java开发工程师服务器端,南通米悦智能电子有限公司,创业公司,少于50人,计算机软件,0.7-1.4万/月,南通,无工作经验,本科,招1人,03-24发布,五险一金;交通补贴;餐饮补贴;通讯补贴;年终奖金;绩效奖金,3,7,14,1
1331,1593,Java开发（懂.NET）,广州市晴川高新技术开发有限公司,民营公司,50-150人,计算机软件,1-1.5万/月,广州,3-4年经验,大专,招若干人,03-24发布,五险一金;员工旅游;通讯补贴;餐饮补贴;绩效奖金;定期体检;带薪年假;年终奖金;周末双休;下午茶,3,10,15,1
1332,1594,Java后台开发工程师,东莞市慕思寝室用品有限公司,民营公司,1000-5000人,多元化业务集团公司,1.5-2万/月,东莞,2年经验,大专,招1人,03-24发布,包吃住;绩效奖金;五险一金;员工旅游;免费班车;出国机会,3,15,20,1
