古筝老师,深圳市世纪天籁文化传播有限公司,民营公司,50-150人,教育/培训/院校,4-8千/月,深圳-南山区,1年经验,本科,招4人,03-31发布,,,住房补贴;绩效奖金;五险一金,
体育安全员,合肥滴答影动体育文化发展有限公司,国企,50-150人,娱乐/休闲/体育,6-8千/月,合肥-高新区,1年经验,,招3人,03-31发布,,,五险一金;节日福利;专业培训;交通补贴;弹性工作;全勤奖,
营业经理,南宁探居房地产经纪有限公司,民营公司,50-150人,房地产,1-1.5万/月,南宁,2年经验,,招若干人,03-31发布,,,,
会销讲师（光谷）,北京爱梓教育投资管理有限公司湖北分公司,民营公司,50-150人,教育/培训/院校,6-8千/月,武汉-洪山区,1年经验,大专,招10人,03-31发布,,,五险一金;绩效奖金;年终奖金,
线上运营专员,品全优生鲜超市,民营公司,500-1000人,快速消费品(食品、饮料、化妆品),4-5千/月,天津-河东区,2年经验,大专,招1人,03-31发布,,,绩效奖金;员工旅游;免费工作餐;人性化管理;职业规划;交通补贴,
6.3k销售--小区住宿--不裁员,深圳市乐有家控股集团有限公司,民营公司,10000人以上,房地产,1-1.5万/月,深圳-龙岗区,无工作经验,大专,招5人,03-31发布,,,五险一金;绩效奖金;节日福利;专业培训;带薪年假;晋升机会多;发展空间大;纯大学生团队;高底薪;弹性工作,
4S店销售顾问（宝安福永）,深圳市宝鸿达汽车销售有限公司,民营公司,50-150人,汽车及零配件,0.5-1万/月,深圳,2年经验,高中,招3人,03-31发布,,,带薪年假;五险一金;包住宿;绩效奖金;节日福利;专业培训;通讯补贴,
急聘教务老师双休,郑州九思教育信息咨询有限公司,民营公司,50-150人,教育/培训/院校,3-6千/月,郑州,无工作经验,大专,招6人,03-31发布,普通话熟练,,,
广发银行信用卡呼叫中心客服+电话催收+五险一金+双休,世融汇信（北京）商务咨询有限公司天津分公司,民营公司,50-150人,专业服务(咨询、人力资源、财会),6-8千/月,天津-河东区,无工作经验,中专,招10人,03-31发布,,,周末双休;带薪年假;专业培训;全勤奖;绩效奖金;节日福利;五险一金,
电商文案,因可（广州）品牌运营管理有限公司,民营公司,50-150人,快速消费品(食品、饮料、化妆品),4.5-6.5千/月,广州,1年经验,大专,招1人,03-31发布,,,餐饮补贴;大小周工作;全勤奖;社保,
新媒体运营主管/经理,广州名兰世家实业有限公司,民营公司,150-500人,服装/纺织/皮革,0.8-1.5万/月,广州,无工作经验,,招1人,03-31发布,,,包吃住;免费班车;节日福利;社会保险;员工旅游;专业培训;绩效奖金,
托班英语老师,苏州朗业文化咨询有限公司,民营公司,150-500人,教育/培训/院校,0.6-1.1万/月,苏州-工业园区,1年经验,招3人,03-31发布,学前教育 英语,,,五险一金;专业培训;定期体检;绩效奖金;年终奖金;员工旅游;节日福利,
贝壳住商不动产招销售精英8K,武汉贝壳房地产经纪有限公司,民营公司,10000人以上,房地产,0.8-1万/月,武汉-东西湖区,无工作经验,高中,招18人,03-31发布,普通话良好,,,
全职瑜伽老师,陕西凯蔓实业有限公司,民营公司,50-150人,娱乐/休闲/体育,4-8千/月,西安-雁塔区,1年经验,大专,招若干人,03-31发布,,,全勤奖;包住宿;带薪年假;交通补贴;加班补贴;五险一金;专业培训;绩效奖金;年终奖金;弹性工作,
宜人贷高薪销售代表,宜信普惠信息咨询（北京）有限公司,民营公司,1000-5000人,金融/投资/证券,1-1.5万/月,武汉-洪山区,无工作经验,大专,招10人,03-31发布,,,五险一金;补充医疗保险;员工旅游;餐饮补贴;专业培训;出国机会;绩效奖金;定期体检,
HR&PayrollManager人力资源经理薪酬,协力管理咨询（深圳）有限公司上海分公司,外资（非欧美）,150-500人,专业服务(咨询、人力资源、财会),1.8-2.2万/月,深圳-福田区,5-7年经验,本科,招1人,03-31发布,英语熟练,人力资源管理,五险一金;员工旅游;餐饮补贴;通讯补贴;弹性工作,
网络运营专员,陕西大唐现代农业有限公司,民营公司,150-500人,批发/零售,6-8千/月,西安-未央区,3-4年经验,大专,招2人,03-31发布,,,五险一金;全勤奖;节日福利;年终奖金;周末双休,
销售代表-东莞,广东新联移动通信有限公司,民营公司,500-1000人,计算机硬件,0.5-1万/月,东莞-松山湖区,2年经验,大专,招3人,03-31发布,,,五险一金;年终奖金;带薪年假;员工旅游;节日福利;免费专业体检;专业培训;绩效奖金;交通补贴;通讯补贴,
淘宝运营店长,许昌贝乐发制品有限公司,民营公司,150-500人,原材料和加工,3.5-7千/月,郑州-高新区,3-4年经验,大专,招1人,03-31发布,,,五险一金;周末双休;绩效奖金;全勤奖,
招商专员（无经验要求，欢迎广大应届生投递）,安徽乐创餐饮管理有限公司,民营公司,150-500人,餐饮业,0.6-1.3万/月,合肥-政务区,无工作经验,,招4人,03-31发布,,,,
数据分析师（5k+双休）,广州万德信息咨询服务有限公司,民营公司,150-500人,金融/投资/证券,6-8千/月,广州-天河区,无工作经验,中专,招5人,03-31发布,普通话熟练,,五险一金;专业培训;出国机会;绩效奖金;年终奖金;弹性工作,
急聘初高中各科老师（语数英物化）,深圳市笛卡儿文化传播有限公司,民营公司,少于50人,教育/培训/院校,3-4万/月,深圳-罗湖区,无工作经验,本科,招若干人,03-31发布,,,,
